supplier;Articlename;Ordernumber;Ean;Content;Size;Packaging unit ; EK ; UVP ;description;Instructions;INCI
La Compagnie de Provence;SCENTED CANDLE 150G ANISE LAVENDER;PF0117BP150AL;3551780008610;150;gr;6;23,00 €;46,00 €;Diese Duftkerze wird in sorgfältiger Handarbeit aus 100% pflanzlichem Wachs hergestellt, das aus in Europa angebautem Raps gewonnen wird, und bietet ein einzigartiges Dufterlebnis. Die Kombination aus Licht und Duft der Kerze mit den ätherischen Ölen von Sternanis und Lavendel schafft eine Atmosphäre, in der Sie sich entspannen und wohlfühlen können. Noten von Rose und Lavendel vermischen sich mit den beruhigenden Düften von Vanille und Amber.;"Zünden Sie Ihre Duftkerze an und erfreuen Sie sich an den Aromen, die nach und nach die Luft erfüllen. Lassen Sie Ihren Blick auf der Flamme ruhen, während sie brennt, um Ihre Gedanken zu beruhigen und ein Gefühl von Wohlbefinden und Entspannung zu erzeugen.
Nehmen Sie sich etwas Zeit für sich selbst und fühlen Sie sich besser.";90% plant-based wax derived from rapeseed grown in Europe, 10% perfume and cotton wick
La Compagnie de Provence;FRAGRANCE DIFFUSER 200ML ANISE LAVENDER;PF0117DP200AL;3551780008627;200;ml;6;25,50 €;51,00 €;Dieser Duftzerstäuber bietet ein einzigartiges Dufterlebnis. Der hochkonzentrierte Duft, der in der französischen Stadt Grasse, der Welthauptstadt der Parfümerie, kreiert wurde, kombiniert beruhigende ätherische Öle aus Sternanis und Lavendel für Momente der Entspannung und des Wohlbefindens. Noten von Rose und Lavendel mischen sich mit dem beruhigenden Duft von Vanille und schaffen eine Atmosphäre, die Ihnen hilft, sich zu entspannen und zu erholen.;"Mein Entspannungsritual:
Stellen Sie den Diffusor in einen Raum und nehmen Sie sich die Zeit, die beruhigenden Aromen einzuatmen, die nach und nach die Luft erfüllen.
Dimmen Sie das Licht und stellen Sie die Temperatur ein, um eine angenehme Atmosphäre zu schaffen.
Nehmen Sie sich etwas Zeit für sich selbst und fühlen Sie sich besser."; Nérol, Geranyl acetate, Geraniol.
La Compagnie de Provence;LIQUID MARSEILLE SOAP 495ML MINT BASIL;PF0117SL500BA;3551780008634;435;ml;6;13,50 €;27,00 €;"Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, enthält sie eine Mischung aus ätherischen Ölen aus Minze und Basilikum mit anregenden Eigenschaften, die eine belebende Wirkung auf den Geist haben.
Ohne Farbstoffe und tierische Fette. Belebender Duft, kreiert in Grasse.

Tipp zum Wohlfühlen

WUSSTEN SIE SCHON?
Unsere flüssige Marseiller Seife kann sowohl für die Hände als auch für den Körper verwendet werden. Warum also nicht den Tag auf eine belebende Art beginnen und unsere Minze-Basilikum-Seife für die morgendliche Dusche verwenden?  ";"Jetzt ist es Zeit, sich einzuschäumen!

Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab.
Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.

Nur zur äußerlichen Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water),Helianthus Annuus (Sunflower) Seed Extract, Coconut Acid, Potassium Hydroxide,Parfum (Fragrance), Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive) Fruit Oil, Prunus amygdalus dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Citronellol.
La Compagnie de Provence;LIQUID MARSEILLE SOAP 300ML MINT BASIL;PF0117SL300BA;3551780008641;300;ml;6;11,00 €;22,00 €;"Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, enthält sie eine Mischung aus ätherischen Ölen aus Minze und Basilikum mit anregenden Eigenschaften, die eine belebende Wirkung auf den Geist haben.
Ohne Farbstoffe und tierische Fette. Belebender Duft, kreiert in Grasse.

Tipp zum Wohlfühlen

WUSSTEN SIE SCHON?
Unsere flüssige Marseiller Seife kann sowohl für die Hände als auch für den Körper verwendet werden. Warum also nicht den Tag auf eine belebende Art beginnen und unsere Minze-Basilikum-Seife für die morgendliche Dusche verwenden?  ";"Jetzt ist es Zeit, sich einzuschäumen!

Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab.
Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.

Nur zur äußerlichen Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water),Helianthus Annuus (Sunflower) Seed Extract, Coconut Acid, Potassium Hydroxide,Parfum (Fragrance), Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive) Fruit Oil, Prunus amygdalus dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Citronellol.
La Compagnie de Provence;LIQUID MARSEILLE SOAP REFILL 1L MINT BASIL;PF0117SL01LBA;3551780008658;1;l;6;18,00 €;36,00 €;"Diese Flüssigseife mit einer reinigenden Basis aus Kokosnuss- und Sonnenblumenöl, die nach einem traditionellen Verfahren in einem Kessel verseift wird, hat eine luxuriöse Geltextur, die Hände und Körper sanft reinigt. Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence, enthält sie eine Mischung aus ätherischen Ölen aus Minze und Basilikum mit anregenden Eigenschaften, die eine belebende Wirkung auf den Geist haben.
Ohne Farbstoffe und tierische Fette. Belebender Duft, kreiert in Grasse.

Tipp zum Wohlfühlen

WUSSTEN SIE SCHON?
Unsere flüssige Marseiller Seife kann sowohl für die Hände als auch für den Körper verwendet werden. Warum also nicht den Tag auf eine belebende Art beginnen und unsere Minze-Basilikum-Seife für die morgendliche Dusche verwenden?  ";"Jetzt ist es Zeit, sich einzuschäumen!

Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife in Ihre nassen Hände zu geben, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab.
Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.

Nur zur äußerlichen Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water),Helianthus Annuus (Sunflower) Seed Extract, Coconut Acid, Potassium Hydroxide,Parfum (Fragrance), Sodium Chloride, Glycerin, Potassium Carbonate, Benzyl Alcohol, Citric Acid, Tetrasodium Glutamate Diacetate, Vitis vinifera (Grape) seed Oil, Olea Europaea (Olive) Fruit Oil, Prunus amygdalus dulcis (Sweet Almond) Oil, Tocopherol, Helianthus annuus (sunflower) seed Oil, Citronellol.
La Compagnie de Provence;BODY CREAM 180ML MINT BASIL;PF0117CC180BA;3551780008672;180;ml;6;19,50 €;39,00 €;"Angereichert mit drei außergewöhnlichen pflanzlichen Ölen und Sheabutter spendet diese zartschmelzende Körpercreme sofort Feuchtigkeit und revitalisiert müde Haut. Feuchtigkeitsspendende pflanzliche Öle aus der Provence und anregende ätherische Öle bilden eine einzigartige Synergie, die Ihre Haut - und Ihre Sinne - aufweckt. Die Gel-Creme-Textur hat eine erfrischende Wirkung, während die ätherischen Öle aus Minze und Basilikum anregend wirken.
Die Creme zieht schnell ein und versorgt die Haut mit Feuchtigkeit und belebt sie, ohne einen fettigen Rückstand zu hinterlassen. Der anregende Duft spendet Energie und sorgt für einen Hauch von Optimismus. Ideal für Haut, die Feuchtigkeit und Energie sucht. Dermatologisch getestet.

Gute-Laune-Tipp
Wenn Sie einen Extra-Energieschub brauchen, stellen Sie Ihre Uplifting Body Cream vor dem Auftragen in den Kühlschrank, um einen besonders belebenden Effekt zu erzielen!";"Vorzugsweise nach dem Sport und/oder dem Duschen für ein energetisierendes Ritual auftragen. Mit leicht kreisenden Bewegungen in die Haut des gesamten Körpers einmassieren. Nehmen Sie sich die Zeit, den Duft einzuatmen, um die energetisierende Wirkung zu verstärken.
Sie können diese Creme auch zusammen mit einer Duftkerze oder einem Duftdiffusor aus der gleichen Kollektion verwenden, um eine wirklich energetisierende Atmosphäre zu schaffen!

Körpercreme. Nur zur äußeren Anwendung. Vermeiden Sie den Kontakt mit den Augen. Nicht für Kinder unter 3 Jahren geeignet.";Aqua (Water), Butyrospermum Parkii (Shea) Oil, Caprylic/Capric Triglyceride, Glycerin, Olea Europaea (Olive) Fruit Oil, Sodium Polyacrylate, Squalane, Vitis Vinifera (Grape) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Chlorphenesin, 1,2-Hexanediol, Caprylyl Glycol, O-Cymen-5-Ol, Citronellol, Limonene, Linalool, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol
La Compagnie de Provence;SCENTED CANDLE 150G MINT BASIL;PF0117BP150BA;3551780008689;150;g;6;23,00 €;46,00 €;Diese Duftkerze wird in sorgfältiger Handarbeit aus 100% pflanzlichem Wachs hergestellt, das aus in Europa angebautem Raps gewonnen wird, und bietet ein einzigartiges Dufterlebnis. Die Kombination aus Licht und Duft der Kerze mit den ätherischen Ölen von Minze und Basilikum, die für ihre energiespendende Wirkung bekannt sind, schafft eine belebende Atmosphäre. Noten von Minze und belebender Mandarine vermischen sich mit dem optimistischen Duft von Rosmarin und Eukalyptus.;"Zünden Sie Ihre Duftkerze an und atmen Sie den kräftigen, überraschenden Duft von Minze und Basilikum ein. Lassen Sie sich von den guten Energien, die dieser Duft verströmt, und dem guten Gefühl, das er mit sich bringt, mitreißen.
Lassen Sie Ihr Glück leuchten und ansteckend sein! ";90% plant-based wax derived from rapeseed grown in Europe, 10% perfume and cotton wick
La Compagnie de Provence;FRAGRANCE DIFFUSER 200ML MINT BASIL;PF0117DP200BA;3551780008696;200;ml;6;25,50 €;51,00 €;Dieser Duftdiffusor ist ein echtes Dekorationsobjekt und bietet ein einzigartiges Dufterlebnis. Der hochkonzentrierte Duft wurde von einem Parfümeur in Grasse kreiert und kombiniert die ätherischen Öle von Minze und Basilikum, die beide für ihre belebende Wirkung bekannt sind. Noten von Minze und belebender Mandarine vermischen sich mit dem optimistischen Duft von Rosmarin und Eukalyptus und schaffen eine belebende Atmosphäre.;"Stellen Sie den Diffusor in einem Raum auf, der der perfekte Ort ist, um sich neu zu entspannen. Wecken Sie Ihre Sinne, während Sie die anregenden Aromen einatmen, die die Luft erfüllen.
Spielen Sie Ihre Lieblingsmusik und beschäftigen Sie sich mit etwas, das Ihre Kreativität anregt.
Lassen Sie Ihr Glück erstrahlen und wirken Sie ansteckend! ";Eucalyptol, Citronellol.
La Compagnie de Provence;HANDCREAM 30ML ANISE LAVENDER;PF0117CM030AL;3551780008597;30;ml;12;5,25 €;10,50 €;"Angereichert mit Bio-Sheabutter und außergewöhnlichen pflanzlichen Ölen aus der Provence, pflegt und beruhigt dieser Handbalsam trockene Haut intensiv. Seine beruhigende Textur ist mit einer Mischung aus ätherischen Ölen aus Lavendel und Sternanis kombiniert, die eine beruhigende Wirkung haben. Er hinterlässt ein weiches Finish auf den Händen und wirkt entspannend auf das Gemüt.

Tipp zum Wohlfühlen
Händewaschen ist eine der wichtigsten Maßnahmen zur Pflege Ihrer Haut. Wenn Sie Ihre Hände mit dieser Seife waschen, halten Sie sie für einige Sekunden zusammen und halten Sie sie unter Ihre Nase. Dann atmen Sie den Duft ein - und seine Wirkung. ";"Das Beste!
Einen Klecks der Creme auf die sauberen, trockenen Hände auftragen.
Massieren Sie sanft die Handflächen und den Handrücken. Und nehmen Sie sich die Zeit, den beruhigenden Duft einzuatmen.
Für eine bessere Wirksamkeit wiederholen Sie den Vorgang nach jedem Händewaschen.

Äußerliche Anwendung.
Vermeiden Sie den Kontakt mit den Augen.";Aqua (Water), Butyrospermum Parkii (Shea) Butter*, Caprylic/Capric Triglyceride, Glycerin, Cetearyl Alcohol, Glyceryl Stearate, Potassium Palmitoyl Hydrolyzed Wheat Protein, Behenyl Alcohol, Cera Alba (Beeswax), Olea Europaea (Olive) Fruit Oil, Parfum (Fragrance), Vitis Vinifera (Grape) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sodium Benzoate, Benzyl Alcohol, Xanthan Gum, Potassium Sorbate, Tocopherol, Citric Acid, Olus (Vegetable) Oil, Linalool, Sodium Hydroxide, Geraniol, Limonene, Helianthus Annuus (Sunflower) Seed Oil.                                                                                                                                            *ingrédient issu de l'agriculture biologique / Ingredient from organic farming 
La Compagnie de Provence;HAND CREAM 30ML MINT BASIL;PF0117CM030BA;3551780008665;30;ml;12;5,25 €;10,50 €;Angereichert mit außergewöhnlichen pflanzlichen Ölen aus der Provence spendet diese Creme Ihren Händen lang anhaltende Feuchtigkeit. Ihre erfrischende Textur wird mit einer Mischung aus ätherischen Ölen aus Minze und Basilikum kombiniert, die anregende Eigenschaften haben. Ihre Hände fühlen sich weich an und Ihr Geist fühlt sich energiegeladen an, als ob er einen Optimismusschub erhalten hätte. ;"Das Beste!
Einen Klecks der Creme auf die sauberen, trockenen Hände auftragen.
Massieren Sie sanft die Handflächen und den Handrücken. Und nehmen Sie sich die Zeit, ihren Duft mit belebenden Noten einzuatmen.
Für eine bessere Wirksamkeit wiederholen Sie den Vorgang nach jedem Händewaschen.

Äußerliche Anwendung.
Vermeiden Sie den Kontakt mit den Augen.";Aqua (Water), Glycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glyceryl Stearate, PEG-100 Stearate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Vitis Vinifera (Grape) Seed Oil, Coco-Caprylate/Caprate, Parfum (Fragrance), Ethylhexyl Stearate, Carbomer, Sodium Benzoate, Chlorphenesin, Tocopheryl Acetate, Sodium Hydroxide, Citronellol, Limonene, Linalool, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil.
La Compagnie de Provence;LIQUID MARSEILLE SOAP 300ML SEAWEED;PF0115SL300AV;3551780009563;300;ml;6;11,00 €;22,00 €;"Diese in einem Kessel nach traditionellen Methoden hergestellte Seife ist mit Filzalgen aus dem Mittelmeer und außergewöhnlichen botanischen Ölen aus der Provence angereichert. Sie reinigt sanft Hände und Körper und hilft, den Feuchtigkeitsgehalt der Haut zu erhalten. Die Seife erzeugt einen feinen, cremigen Schaum, der ein sofortiges Gefühl von Frische und Komfort vermittelt. Ohne Farbstoffe und tierische Fette. Biologisch abbaubare Formel. Frischer, zarter Duft, kreiert in Grasse.


";"Jetzt ist es Zeit, sich einzuschäumen!

Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife auf Ihre nassen Hände aufzutragen, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab.
Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.

Nur zur äußerlichen Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water), Potassium Cocoate, Glycerin, Parfum (Fragrance), Xanthan Gum, Benzyl Alcohol, Polyglyceryl-3 Caprylate, Codium Fragile Extract, Tetrasodium Glutamate Diacetate, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Potassium Hydroxide, Sodium Benzoate, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil, Potassium Sorbate, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol
La Compagnie de Provence;LIQUID MARSEILLE SOAP 3L REFILL SEAWEED;PF0115SL03LAV;3551780009716;3;l;3;42,50 €;85,00 €;"Ihre flüssige Lieblingsseife von Marseille in einer Nachfüllbox für zu Hause! 
Stellen Sie sie einfach in Ihren Schrank und füllen Sie Ihren Glasspender bei Bedarf bequem nach.
Diese 3-Liter-Nachfüllbox ist so klein, dass sie problemlos unter dem Waschbecken im Badezimmer verstaut werden kann, aber groß genug, um sechs 500-ml-Flaschen nachzufüllen, was dazu beiträgt, die Menge der verwendeten Verpackungen zu reduzieren und es Ihnen ermöglicht, Ihre ursprüngliche Glasflasche weiter zu verwenden. 

Diese Seife wird in einem Kessel nach traditionellen Methoden hergestellt und ist angereichert
mit Filzalgen aus dem Mittelmeerraum und außergewöhnlichen pflanzlichen Ölen aus der Provence.

Sie reinigt sanft Hände und Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten.
Die Seife erzeugt einen feinen, cremigen Schaum, der ein sofortiges Gefühl von Frische und Komfort vermittelt.

Ohne Farbstoffe und tierische Fette. Biologisch abbaubare Formel. Frischer, zarter Duft, kreiert in Grasse.


Diese nachfüllbare Flüssigseife ist eine geldsparende und umweltfreundliche Option! Sie ist ideal zum Nachfüllen Ihrer 500ml-Flaschen.";"Die umweltfreundliche Art, Ihre Flüssigseife noch länger zu genießen!

Unsere Nachfüllbox kann zum Befüllen unserer eleganten 300ml- und 500ml-Pumpspenderflaschen verwendet werden.
Geeignet für den häufigen Gebrauch.

Nur zur äußeren Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water), Potassium Cocoate, Glycerin, Parfum (Fragrance), Xanthan Gum, Benzyl Alcohol, Polyglyceryl-3 Caprylate, Codium Fragile Extract, Tetrasodium Glutamate Diacetate, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Potassium Hydroxide, Sodium Benzoate, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil, Potassium Sorbate, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol
La Compagnie de Provence;LIQUID MARSEILLE SOAP 3L REFILL COTTON FLOWER;PF0101SL03LCO;3551780009686;3;l;3;35,00 €;70,00 €;"Ihre flüssige Lieblingsseife von Marseille in einer Nachfüllbox für zu Hause! 
Stellen Sie sie einfach in Ihren Schrank und füllen Sie Ihren Glasspender bei Bedarf bequem nach.
Diese 3-Liter-Nachfüllbox ist so klein, dass sie problemlos unter dem Waschbecken im Badezimmer verstaut werden kann, aber groß genug, um sechs 500-ml-Flaschen nachzufüllen, was dazu beiträgt, die Menge der verwendeten Verpackungen zu reduzieren und es Ihnen ermöglicht, Ihre ursprüngliche Glasflasche weiter zu verwenden. 
Unsere Flüssigseife wird nach einem traditionellen Verfahren in einem Kessel verseift und ist mit pflanzlichen Ölen angereichert.
Sie verwandelt sich in einen feinen Seifenschaum, der die Haut sanft reinigt. Unsere nachfüllbaren Flüssigseifen sind eine kostengünstige und umweltfreundliche Alternative!
Baumwollblüte : Ein zarter, blumiger, pudriger Duft, der an die Sanftheit und den Komfort von Baumwolle erinnert.";"Die umweltfreundliche Art, Ihre Flüssigseife noch länger zu genießen!

Unsere Nachfüllbox kann zum Befüllen unserer eleganten 300ml- und 500ml-Pumpspenderflaschen verwendet werden.
Geeignet für den häufigen Gebrauch.

Nur zur äußeren Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water), Potassium Cocoate, Glycerin, Parfum (Fragrance), Hydroxyethylcellulose, Polyglyceryl-3 Caprylate, Tetrasodium Glutamate Diacetate, Cocos Nucifera (Coconut) Oil, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape) Seed Oil, Tetrasodium EDTA, Tocopherol, Disodium Phosphate, Polysorbate 60, Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Sodium Phosphate
La Compagnie de Provence;EXFOLIATING LIQUID MARSEILLE SOAP 3L REFILL;PF0101SL03LEX;3551780009709;3;l;3;45,00 €;90,00 €;"Ihre flüssige Lieblingsseife von Marseille in einer Nachfüllbox für zu Hause! 
Stellen Sie sie einfach in Ihren Schrank und füllen Sie Ihren Glasspender bei Bedarf bequem nach.
Diese 3-Liter-Nachfüllbox ist so klein, dass sie problemlos unter dem Waschbecken im Badezimmer verstaut werden kann, aber groß genug, um sechs 500-ml-Flaschen nachzufüllen, was dazu beiträgt, die Menge der verwendeten Verpackungen zu reduzieren und es Ihnen ermöglicht, Ihre ursprüngliche Glasflasche weiter zu verwenden. 
Die Flüssigseife Exfoliating Marseille bietet ein sanftes Peeling für Körper und Hände dank der fein gemahlenen Olivenkerne
aus dem Mittelmeerraum. Eine Seife, die neue Wege beschreitet und dabei bewährten Techniken treu bleibt.
Sie wird aus pflanzlichen Ölen in einem Kessel nach einem traditionellen Verfahren hergestellt und besteht zu 98% aus natürlichen Inhaltsstoffen.

Ihr Duft ist sonnig und fröhlich, ein wahrer Hauch von Optimismus und hinterlässt auf der Haut einen zarten Duft mit spritzigen Zitrusnoten.

Die recycelten Peelingkörner werden aus Olivenkernen hergestellt, die bei der Gewinnung von Olivenöl verwendet werden, und tragen so zur Wiederverwertung von Olivenabfällen bei.";"Die umweltfreundliche Art, Ihre Flüssigseife noch länger zu genießen!

Unsere Nachfüllbox kann zum Befüllen unserer eleganten 300ml- und 500ml-Pumpspenderflaschen verwendet werden.
Geeignet für den häufigen Gebrauch.

Nur zur äußeren Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water), Potassium Cocoate, Xanthan Gum, Glycerin, Olea Europaea (Olive) Seed Powder, Parfum (Fragrance), Polyglyceryl-3 Caprylate, Tetrasodium Glutamate Diacetate, Cocos Nucifera (Coconut) Oil, Tetrasodium EDTA, Limonene, Tocopherol, Linalool, Citral
La Compagnie de Provence;LIQUID MARSEILLE SOAP 3L REFILL FRESH VERBENA;PF0101SL03LVE;3551780009693;3;l;3;35,00 €;70,00 €;"Ihre flüssige Lieblingsseife von Marseille in einer Nachfüllbox für zu Hause! 
Stellen Sie sie einfach in Ihren Schrank und füllen Sie Ihren Glasspender bei Bedarf bequem nach.
Diese 3-Liter-Nachfüllbox ist so klein, dass sie problemlos unter dem Waschbecken aufbewahrt werden kann, aber groß genug, um sechs 500-ml-Flaschen nachzufüllen, was dazu beiträgt, die Menge der verwendeten Verpackungen zu reduzieren und es Ihnen ermöglicht, Ihre ursprüngliche Glasflasche weiter zu verwenden. 
Unsere Flüssigseife wird nach einem traditionellen Verfahren in einem Kessel verseift und ist mit pflanzlichen Ölen angereichert.
Sie verwandelt sich in einen feinen Seifenschaum, der die Haut sanft reinigt. Unsere nachfüllbaren Flüssigseifen sind eine kostengünstige und umweltfreundliche Alternative!
Ein prickelnder, spritziger Duft, der Noten von frischem Eisenkraut mit seinem unwiderstehlichen Zitronenduft enthüllt.";"Die umweltfreundliche Art, Ihre Flüssigseife noch länger zu genießen!

Unsere Nachfüllbox kann zum Befüllen unserer eleganten 300ml- und 500ml-Pumpspenderflaschen verwendet werden.
Geeignet für den häufigen Gebrauch.

Nur zur äußeren Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water), Potassium Cocoate, Glycerin, Parfum (Fragrance), Hydroxyethylcellulose, Polyglyceryl-3 Caprylate, Tetrasodium Glutamate Diacetate, Cocos Nucifera (Coconut) Oil, Citral, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape) Seed Oil, Tetrasodium EDTA, Limonene, Tocopherol, Linalool, Citronellol, Disodium Phosphate, Polysorbate 60, Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Sodium Phosphate
La Compagnie de Provence;LIQUID MARSEILLE SOAP 3L REFILL KARITE;PF0105SL03LKA;3551780009723;3;l;3;42,50 €;85,00 €;"Ihre flüssige Lieblingsseife von Marseille in einer Nachfüllbox für zu Hause! 
Stellen Sie sie einfach in Ihren Schrank und füllen Sie Ihren Glasspender bei Bedarf bequem nach.
Diese 3-Liter-Nachfüllbox ist so klein, dass sie problemlos unter dem Waschbecken im Badezimmer verstaut werden kann, aber groß genug, um sechs 500-ml-Flaschen nachzufüllen, was dazu beiträgt, die Menge der verwendeten Verpackungen zu reduzieren und es Ihnen ermöglicht, Ihre ursprüngliche Glasflasche weiter zu verwenden. 
Diese pflegende, mit Sheabutter angereicherte Seife wird nach der Tradition der Seifenmacher in einem Kessel verseift und reinigt sanft Körper und Hände.
Die Seife ist sanft zur Haut und enthält keine Sulfate und natürlich kein Glycerin.
Lassen Sie sich von ihrem beruhigenden Duft mit zarten Noten weißer Blumen auf einer weichen Moschusbasis umhüllen, der in Grasse kreiert wurde.";"Die umweltfreundliche Art, Ihre Flüssigseife noch länger zu genießen!

Unsere Nachfüllbox kann zum Befüllen unserer eleganten 300ml- und 500ml-Pumpspenderflaschen verwendet werden.
Geeignet für den häufigen Gebrauch.

Nur zur äußeren Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";Aqua (Water), Potassium Cocoate, Glycerin, Parfum (Fragrance), Hydroxyethylcellulose, PEG-40 Hydrogenated Castor Oil, Tetrasodium Glutamate Diacetate, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter Extract, Tetrasodium EDTA, Shea Butter PEG-8 Esters, Tocopherol, Disodium Phosphate, Polysorbate 60, Sodium Phosphate
La Compagnie de Provence;LIQUID MARSEILLE SOAP 495ML LIMITED EDITION FESTIVE PINE;PF0109SL500BS;3551780009495;495;ml;6;13,50 €;27,00 €;"Diese Seife wird in einem Kessel nach traditionellen Methoden hergestellt und ist mit pflanzlichen Ölen aus der Provence angereichert. Sie reinigt die Haut sanft und hilft gleichzeitig, den Feuchtigkeitsgehalt der Haut zu erhalten. 
Ein fruchtig-holziger Duft, der in Grasse kreiert wurde, wo sich der Duft der Kiefer mit Noten von Sandelholz und Früchten vermischt und eine warme und festliche Atmosphäre schafft.";"Es ist Zeit, sich einzuschäumen!

Drücken Sie ein- oder zweimal auf die Pumpe, um die Seife auf Ihre nassen Hände zu verteilen, schäumen Sie sie sanft auf und spülen Sie sie dann mit klarem Wasser ab.
Geeignet für den häufigen Gebrauch. Kann für den Körper verwendet werden.

Nur zur äußerlichen Anwendung.
Vermeiden Sie den Kontakt mit den Augen.
Sollte das Produkt mit den Augen in Berührung kommen, gründlich mit Wasser ausspülen.";"Aqua (Water), Potassium Cocoate, Glycerin, Parfum (Fragrance), Hydroxyethylcellulose, Polyglyceryl-3 Caprylate, 
Tetrasodium Glutamate Diacetate, Cocos Nucifera (Coconut) Oil, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) 
Oil, Vitis Vinifera (Grape) Seed Oil, Tetrasodium EDTA, Tocopherol, Disodium Phosphate, Polysorbate 60, Helianthus Annuus 
(Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Sodium Phosphate"
